1.000000000000000000e+07 1.801214293984204673e+01
1.011591112223829702e+07 1.800321300799626556e+01
1.023316578330244869e+07 1.799428246461857839e+01
1.035177955630176328e+07 1.798535130862330078e+01
1.047176819485520199e+07 1.797641953892276234e+01
1.059314763518369943e+07 1.796748715442734223e+01
1.071593399822671153e+07 1.795855415404543720e+01
1.084014359178330936e+07 1.794962053668350421e+01
1.096579291267809831e+07 1.794068630124606400e+01
1.109289864895222709e+07 1.793175144663567977e+01
1.122147768207980320e+07 1.792281597175303531e+01
1.135154708920999058e+07 1.791387987549687821e+01
1.148312414543511160e+07 1.790494315676404469e+01
1.161622632608501799e+07 1.789600581444949867e+01
1.175087130904807523e+07 1.788706784744631761e+01
1.188707697711903229e+07 1.787812925464569602e+01
1.202486142037412338e+07 1.786919003493699520e+01
1.216424293857367896e+07 1.786025018720768287e+01
1.230524004359261505e+07 1.785130971034343261e+01
1.244787146187906154e+07 1.784236860322805285e+01
1.259215613694150932e+07 1.783342686474354721e+01
1.273811323186478391e+07 1.782448449377010746e+01
1.288576213185518049e+07 1.781554148918613478e+01
1.303512244681508839e+07 1.780659784986821137e+01
1.318621401394748501e+07 1.779765357469118925e+01
1.333905690039058775e+07 1.778870866252812633e+01
1.349367140588306449e+07 1.777976311225031480e+01
1.365007806546013802e+07 1.777081692272732383e+01
1.380829765218092315e+07 1.776187009282698170e+01
1.396835117988739721e+07 1.775292262141539723e+01
1.413025990599533729e+07 1.774397450735695614e+01
1.429404533431760967e+07 1.773502574951436017e+01
1.445972921792019531e+07 1.772607634674860222e+01
1.462733356201129965e+07 1.771712629791901961e+01
1.479688062686396390e+07 1.770817560188327278e+01
1.496839293077255599e+07 1.769922425749736661e+01
1.514189325304351933e+07 1.769027226361566818e+01
1.531740463702079840e+07 1.768131961909090677e+01
1.549495039314631559e+07 1.767236632277419517e+01
1.567455410205595009e+07 1.766341237351504390e+01
1.585623961771137081e+07 1.765445777016136120e+01
1.604003107056820020e+07 1.764550251155947080e+01
1.622595287078087218e+07 1.763654659655412971e+01
1.641402971144466475e+07 1.762759002398853525e+01
1.660428657187529653e+07 1.761863279270433225e+01
1.679674872092653066e+07 1.760967490154163073e+01
1.699144172034626082e+07 1.760071634933902018e+01
1.718839142817145586e+07 1.759175713493358018e+01
1.738762400216250494e+07 1.758279725716090525e+01
1.758916590327732638e+07 1.757383671485506937e+01
1.779304389918577299e+07 1.756487550684871124e+01
1.799928506782476604e+07 1.755591363197298804e+01
1.820791680099462345e+07 1.754695108905760748e+01
1.841896680799710751e+07 1.753798787693086680e+01
1.863246311931559816e+07 1.752902399441961023e+01
1.884843409033795446e+07 1.752005944034929641e+01
1.906690840512251854e+07 1.751109421354398421e+01
1.928791508020777628e+07 1.750212831282633630e+01
1.951148346846616268e+07 1.749316173701766886e+01
1.973764326300255582e+07 1.748419448493792316e+01
1.996642450109793246e+07 1.747522655540570113e+01
2.019785756819878519e+07 1.746625794723829017e+01
2.043197320195270330e+07 1.745728865925164186e+01
2.066880249629082158e+07 1.744831869026042526e+01
2.090837690555749834e+07 1.743934803907801623e+01
2.115072824868794531e+07 1.743037670451649745e+01
2.139588871343421564e+07 1.742140468538672238e+01
2.164389086064020172e+07 1.741243198049826901e+01
2.189476762856620550e+07 1.740345858865951101e+01
2.214855233726359159e+07 1.739448450867757856e+01
2.240527869300018251e+07 1.738550973935840815e+01
2.266498079273692891e+07 1.737653427950675677e+01
2.292769312865648791e+07 1.736755812792618059e+01
2.319345059274427593e+07 1.735858128341910600e+01
2.346228848142262548e+07 1.734960374478678702e+01
2.373424250023866072e+07 1.734062551082935144e+01
2.400934876860651746e+07 1.733164658034582928e+01
2.428764382460450381e+07 1.732266695213412078e+01
2.456916462982790172e+07 1.731368662499104261e+01
2.485394857429798320e+07 1.730470559771236339e+01
2.514203348142796755e+07 1.729572386909276815e+01
2.543345761304648221e+07 1.728674143792589746e+01
2.572825967447932065e+07 1.727775830300438997e+01
2.602647881969004497e+07 1.726877446311983988e+01
2.632815465648020059e+07 1.725978991706287857e+01
2.663332725174980611e+07 1.725080466362311782e+01
2.694203713681882247e+07 1.724181870158923502e+01
2.725432531281027943e+07 1.723283202974894124e+01
2.757023325609582663e+07 1.722384464688900607e+01
2.788980292380439490e+07 1.721485655179531093e+01
2.821307675939470902e+07 1.720586774325277801e+01
2.854009769829237461e+07 1.719687822004550526e+01
2.887090917359234765e+07 1.718788798095666692e+01
2.920555512182744965e+07 1.717889702476862368e+01
2.954407998880380020e+07 1.716990535026285869e+01
2.988652873550382629e+07 1.716091295622005930e+01
3.023294684405776486e+07 1.715191984142009218e+01
3.058338032378431782e+07 1.714292600464203176e+01
3.093787571730136871e+07 1.713393144466419926e+01
3.129648010670750588e+07 1.712493616026412724e+01
3.165924111983520538e+07 1.711594015021861637e+01
3.202620693657650054e+07 1.710694341330376744e+01
3.239742629528195411e+07 1.709794594829494585e+01
3.277294849923381954e+07 1.708894775396684551e+01
3.315282342319423333e+07 1.707994882909346046e+01
3.353710152002928779e+07 1.707094917244815946e+01
3.392583382740991563e+07 1.706194878280364335e+01
3.431907197459042817e+07 1.705294765893202324e+01
3.471686818926559389e+07 1.704394579960477074e+01
3.511927530450727791e+07 1.703494320359279257e+01
3.552634676578139514e+07 1.702593986966642348e+01
3.593813663804625720e+07 1.701693579659544042e+01
3.635469961293318123e+07 1.700793098314908036e+01
3.677609101601030678e+07 1.699892542809607932e+01
3.720236681413065642e+07 1.698991913020466171e+01
3.763358362286532670e+07 1.698091208824257592e+01
3.806979871402283758e+07 1.697190430097710490e+01
3.851107002325569093e+07 1.696289576717508751e+01
3.895745615775500983e+07 1.695388648560294698e+01
3.940901640403447300e+07 1.694487645502666950e+01
3.986581073580438644e+07 1.693586567421188249e+01
4.032789982193705440e+07 1.692685414192382609e+01
4.079534503452448547e+07 1.691784185692739229e+01
4.126820845702952147e+07 1.690882881798713200e+01
4.174655289253135026e+07 1.689981502386729417e+01
4.223044187206672132e+07 1.689080047333180801e+01
4.271993966306776553e+07 1.688178516514435401e+01
4.321511127789761871e+07 1.687276909806833203e+01
4.371602248248501867e+07 1.686375227086691453e+01
4.422273980505897105e+07 1.685473468230303951e+01
4.473533054498463124e+07 1.684571633113946021e+01
4.525386278170166910e+07 1.683669721613874515e+01
4.577840538376616687e+07 1.682767733606328164e+01
4.630902801799736917e+07 1.681865668967534333e+01
4.684580115873045474e+07 1.680963527573705463e+01
4.738879609717650712e+07 1.680061309301046180e+01
4.793808495089107007e+07 1.679159014025750096e+01
4.849374067335233092e+07 1.678256641624005852e+01
4.905583706365045160e+07 1.677354191971998176e+01
4.962444877628913522e+07 1.676451664945908249e+01
5.019965133110079169e+07 1.675549060421918668e+01
5.078152112327670306e+07 1.674646378276211678e+01
5.137013543351338804e+07 1.673743618384974141e+01
5.196557243827657402e+07 1.672840780624399315e+01
5.256791122018419206e+07 1.671937864870687562e+01
5.317723177850966901e+07 1.671034871000048838e+01
5.379361503980697691e+07 1.670131798888706598e+01
5.441714286865887791e+07 1.669228648412896376e+01
5.504789807854967564e+07 1.668325419448871827e+01
5.568596444286409020e+07 1.667422111872902946e+01
5.633142670601351559e+07 1.666518725561281755e+01
5.698437059469135851e+07 1.665615260390321595e+01
5.764488282925873250e+07 1.664711716236361028e+01
5.831305113526218385e+07 1.663808092975765263e+01
5.898896425508493185e+07 1.662904390484928641e+01
5.967271195973310620e+07 1.662000608640277122e+01
6.036438506075863540e+07 1.661096747318267930e+01
6.106407542232036591e+07 1.660192806395396303e+01
6.177187597338487953e+07 1.659288785748192296e+01
6.248788072006887943e+07 1.658384685253229307e+01
6.321218475812448561e+07 1.657480504787119457e+01
6.394488428556936979e+07 1.656576244226520700e+01
6.468607661546320468e+07 1.655671903448137527e+01
6.543586018883229047e+07 1.654767482328722039e+01
6.619433458774387836e+07 1.653862980745079980e+01
6.696160054853215069e+07 1.652958398574066479e+01
6.773775997517745197e+07 1.652053735692594927e+01
6.852291595284056664e+07 1.651148991977636626e+01
6.931717276155400276e+07 1.650244167306220788e+01
7.012063589007176459e+07 1.649339261555440217e+01
7.093341204987989366e+07 1.648434274602453442e+01
7.175560918936921656e+07 1.647529206324484008e+01
7.258733650817245245e+07 1.646624056598825092e+01
7.342870447166757286e+07 1.645718825302843413e+01
7.427982482564911246e+07 1.644813512313976744e+01
7.514081061116962135e+07 1.643908117509742794e+01
7.601177617955322564e+07 1.643002640767733524e+01
7.689283720758305490e+07 1.642097081965625449e+01
7.778411071286481619e+07 1.641191440981178218e+01
7.868571506936843693e+07 1.640285717692234613e+01
7.959777002314977348e+07 1.639379911976728721e+01
8.052039670825469494e+07 1.638474023712684158e+01
8.145371766280737519e+07 1.637568052778216909e+01
8.239785684528511763e+07 1.636661999051539595e+01
8.335293965098187327e+07 1.635755862410961825e+01
8.431909292866250873e+07 1.634849642734894815e+01
8.529644499741016328e+07 1.633943339901850678e+01
8.628512566366887093e+07 1.633036953790449886e+01
8.728526623848371208e+07 1.632130484279417715e+01
8.829699955494083464e+07 1.631223931247590997e+01
8.932045998580959439e+07 1.630317294573919895e+01
9.035578346138921380e+07 1.629410574137469681e+01
9.140310748756222427e+07 1.628503769817421443e+01
9.246257116405732930e+07 1.627596881493080971e+01
9.353431520292377472e+07 1.626689909043872717e+01
9.461848194721992314e+07 1.625782852349347962e+01
9.571521538991855085e+07 1.624875711289186953e+01
9.682466119303114712e+07 1.623968485743201384e+01
9.794696670695385337e+07 1.623061175591332983e+01
9.908228099003787339e+07 1.622153780713661320e+01
1.002307548283864409e+08 1.621246300990404166e+01
1.013925407558814287e+08 1.620338736301921756e+01
1.025677930744420886e+08 1.619431086528712882e+01
1.037566678745184839e+08 1.618523351551430167e+01
1.049593230558226556e+08 1.617615531250867988e+01
1.061759183482999057e+08 1.616707625507977397e+01
1.074066153333432376e+08 1.615799634203860435e+01
1.086515774652537256e+08 1.614891557219778306e+01
1.099109700929496139e+08 1.613983394437149599e+01
1.111849604819269925e+08 1.613075145737558813e+01
1.124737178364750743e+08 1.612166811002749967e+01
1.137774133221490234e+08 1.611258390114639383e+01
1.150962200885031074e+08 1.610349882955312495e+01
1.164303132920875549e+08 1.609441289407026332e+01
1.177798701197118014e+08 1.608532609352217690e+01
1.191450698119774759e+08 1.607623842673497094e+01
1.205260936870841384e+08 1.606714989253660519e+01
1.219231251649109423e+08 1.605806048975684419e+01
1.233363497913774699e+08 1.604897021722737449e+01
1.247659552630868405e+08 1.603987907378173006e+01
1.262121314522546083e+08 1.603078705825539529e+01
1.276750704319264442e+08 1.602169416948580505e+01
1.291549665014882684e+08 1.601260040631237658e+01
1.306520162124719918e+08 1.600350576757653442e+01
1.321664183946603835e+08 1.599441025212175482e+01
1.336983741824945211e+08 1.598531385879356748e+01
1.352480870417873859e+08 1.597621658643960174e+01
1.368157627967470586e+08 1.596711843390962038e+01
1.384016096573130190e+08 1.595801940005553732e+01
1.400058382468096018e+08 1.594891948373143897e+01
1.416286616299197376e+08 1.593981868379364819e+01
1.432702953409829438e+08 1.593071699910069938e+01
1.449309574126214981e+08 1.592161442851342557e+01
1.466108684046982825e+08 1.591251097089494415e+01
1.483102514336102903e+08 1.590340662511071024e+01
1.500293322019216716e+08 1.589430139002852549e+01
1.517683390283403695e+08 1.588519526451860564e+01
1.535275028780421019e+08 1.587608824745356095e+01
1.553070573933458328e+08 1.586698033770847616e+01
1.571072389247448742e+08 1.585787153416088024e+01
1.589282865622976422e+08 1.584876183569084596e+01
1.607704421673822105e+08 1.583965124118096846e+01
1.626339504048190713e+08 1.583053974951642040e+01
1.645190587753660679e+08 1.582142735958496438e+01
1.664260176485901773e+08 1.581231407027701330e+01
1.683550802961200774e+08 1.580319988048561974e+01
1.703065029252842665e+08 1.579408478910654345e+01
1.722805447131392062e+08 1.578496879503826378e+01
1.742774678408917487e+08 1.577585189718201875e+01
1.762975375287203789e+08 1.576673409444182283e+01
1.783410220710006356e+08 1.575761538572451848e+01
1.804081928719380796e+08 1.574849576993979028e+01
1.824993244816150367e+08 1.573937524600020055e+01
1.846146946324545741e+08 1.573025381282122837e+01
1.867545842761074007e+08 1.572113146932129268e+01
1.889192776207664311e+08 1.571200821442179141e+01
1.911090621689136028e+08 1.570288404704712448e+01
1.933242287555043101e+08 1.569375896612472765e+01
1.955650715865947008e+08 1.568463297058510975e+01
1.978318882784162164e+08 1.567550605936189712e+01
2.001249798969034851e+08 1.566637823139182295e+01
2.024446509976801872e+08 1.565724948561481256e+01
2.047912096665083468e+08 1.564811982097397447e+01
2.071649675602066815e+08 1.563898923641565730e+01
2.095662399480430782e+08 1.562985773088948172e+01
2.119953457536068857e+08 1.562072530334835108e+01
2.144526075971665382e+08 1.561159195274851363e+01
2.169383518385182023e+08 1.560245767804956962e+01
2.194529086203311384e+08 1.559332247821452810e+01
2.219966119119952619e+08 1.558418635220981763e+01
2.245697995539771616e+08 1.557504929900533597e+01
2.271728133026902676e+08 1.556591131757448743e+01
2.298059988758848906e+08 1.555677240689417928e+01
2.324697059985645413e+08 1.554763256594491594e+01
2.351642884494346082e+08 1.553849179371077405e+01
2.378901041078890860e+08 1.552935008917948068e+01
2.406475150015421808e+08 1.552020745134242041e+01
2.434368873543108106e+08 1.551106387919467444e+01
2.462585916350544095e+08 1.550191937173506673e+01
2.491130026067785919e+08 1.549277392796618180e+01
2.520004993764089644e+08 1.548362754689440379e+01
2.549214654451420605e+08 1.547448022752997687e+01
2.578762887593798339e+08 1.546533196888698569e+01
2.608653617622545362e+08 1.545618276998345308e+01
